Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1978,1978,tonnes,384000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1979,1979,tonnes,447200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1980,1980,tonnes,320300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1981,1981,tonnes,465200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1982,1982,tonnes,496500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1983,1983,tonnes,488700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1984,1984,tonnes,533700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1985,1985,tonnes,547100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1986,1986,tonnes,662500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1987,1987,tonnes,659300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1988,1988,tonnes,660300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1989,1989,tonnes,733600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1990,1990,tonnes,706200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1991,1991,tonnes,851400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1992,1992,tonnes,801700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1993,1993,tonnes,790800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1994,1994,tonnes,748000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1995,1995,tonnes,783800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1996,1996,tonnes,713700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1997,1997,tonnes,962000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1998,1998,tonnes,803900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1999,1999,tonnes,937800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2000,2000,tonnes,1078900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2001,2001,tonnes,915200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2002,2002,tonnes,974400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,2003,2003,tonnes,873200,,Official data
