Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2016,2016,tonnes,9474099,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2017,2017,tonnes,10215957,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2018,2018,tonnes,9744412,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2019,2019,tonnes,9655082,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2020,2020,tonnes,9606000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1961,1961,tonnes,2719000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1962,1962,tonnes,2447000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1963,1963,tonnes,3365000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1964,1964,tonnes,2593000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1965,1965,tonnes,3605000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1966,1966,tonnes,4076000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1967,1967,tonnes,3521500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1968,1968,tonnes,4232300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1969,1969,tonnes,4725500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1970,1970,tonnes,3912600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1971,1971,tonnes,4807200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1972,1972,tonnes,4825500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1973,1973,tonnes,4451000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1974,1974,tonnes,4861100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1975,1975,tonnes,6225400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1976,1976,tonnes,7306000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1977,1977,tonnes,7170700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1978,1978,tonnes,8135400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1979,1979,tonnes,10133000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1980,1980,tonnes,8326600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1981,1981,tonnes,9670000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1982,1982,tonnes,9911800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1983,1983,tonnes,9956000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1984,1984,tonnes,12151800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1985,1985,tonnes,12570600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1986,1986,tonnes,10422800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1987,1987,tonnes,12740300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1988,1988,tonnes,14046000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1989,1989,tonnes,14857000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1990,1990,tonnes,14770800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1991,1991,tonnes,15205600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1992,1992,tonnes,18195000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1993,1993,tonnes,18479000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1994,1994,tonnes,17392400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1995,1995,tonnes,17401300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1996,1996,tonnes,18843300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1997,1997,tonnes,24215900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1998,1998,tonnes,17652300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,1999,1999,tonnes,22494700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2000,2000,tonnes,25000100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2001,2001,tonnes,22242700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2002,2002,tonnes,24456100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2003,2003,tonnes,23161400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2004,2004,tonnes,27925800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2005,2005,tonnes,28787700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2006,2006,tonnes,29174600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2007,2007,tonnes,28599600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2008,2008,tonnes,34658000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2009,2009,tonnes,34390900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2010,2010,tonnes,36577300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2011,2011,tonnes,42339400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2012,2012,tonnes,41483000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2013,2013,tonnes,45343600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2014,2014,tonnes,46395000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2015,2015,tonnes,48009000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2016,2016,tonnes,43417000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2017,2017,tonnes,48605000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2018,2018,tonnes,51310000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2019,2019,tonnes,50190000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,116,Potatoes,2020,2020,tonnes,51300000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1961,1961,tonnes,111800,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1962,1962,tonnes,128000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1963,1963,tonnes,117900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1964,1964,tonnes,136100,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1965,1965,tonnes,172700,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1966,1966,tonnes,153400,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1967,1967,tonnes,167600,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1968,1968,tonnes,189000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1969,1969,tonnes,230643,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1970,1970,tonnes,178800,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1971,1971,tonnes,228600,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1972,1972,tonnes,253700,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1973,1973,tonnes,241300,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1974,1974,tonnes,238815,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1975,1975,tonnes,289483,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1976,1976,tonnes,320728,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1977,1977,tonnes,317989,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1978,1978,tonnes,293511,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1979,1979,tonnes,392400,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1980,1980,tonnes,448500,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1981,1981,tonnes,394300,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1982,1982,tonnes,476599,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1983,1983,tonnes,518100,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1984,1984,tonnes,509829,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1985,1985,tonnes,543351,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1986,1986,tonnes,618336,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1987,1987,tonnes,594272,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1988,1988,tonnes,563186,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1989,1989,tonnes,644800,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1990,1990,tonnes,830976,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1991,1991,tonnes,751334,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1992,1992,tonnes,859786,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1993,1993,tonnes,932769,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1994,1994,tonnes,1056190,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1995,1995,tonnes,1105010,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,116,Potatoes,1996,1996,tonnes,1063529,,Official data
