Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1978,1978,ha,232000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1979,1979,ha,239000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1980,1980,ha,245000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1981,1981,ha,250000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1982,1982,ha,260000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1983,1983,ha,265000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1984,1984,ha,270000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1985,1985,ha,278000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1986,1986,ha,283000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1987,1987,ha,286000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1988,1988,ha,290000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1989,1989,ha,300000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1990,1990,ha,306000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1991,1991,ha,308000,*,Unofficial figure
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1992,1992,ha,310000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1993,1993,ha,315000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1994,1994,ha,320000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1995,1995,ha,330000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1996,1996,ha,335000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1997,1997,ha,345000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1998,1998,ha,350000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1999,1999,ha,355000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2000,2000,ha,360000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2001,2001,ha,365080,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2002,2002,ha,375937,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2003,2003,ha,385827,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2004,2004,ha,395986,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2005,2005,ha,406348,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2006,2006,ha,430945,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2007,2007,ha,443741,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2008,2008,ha,457080,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2009,2009,ha,470336,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2010,2010,ha,482968,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2011,2011,ha,494932,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2012,2012,ha,510000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2013,2013,ha,510000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2014,2014,ha,523009,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2015,2015,ha,546286,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2016,2016,ha,526432,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2017,2017,ha,531909,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2018,2018,ha,534875,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2019,2019,ha,531072,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",2020,2020,ha,532619,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1961,1961,ha,2883000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1962,1962,ha,3168000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1963,1963,ha,3127000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1964,1964,ha,3046000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1965,1965,ha,2910000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1966,1966,ha,2913000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1967,1967,ha,3005900,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1968,1968,ha,3243700,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1969,1969,ha,2870200,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1970,1970,ha,3172600,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1971,1971,ha,3323100,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1972,1972,ha,3613900,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1973,1973,ha,3318700,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1974,1974,ha,3456000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1975,1975,ha,3680400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1976,1976,ha,3339400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1977,1977,ha,3128600,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1978,1978,ha,3583900,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1979,1979,ha,3543500,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1980,1980,ha,3470500,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1981,1981,ha,4112900,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1982,1982,ha,4399300,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,270,Rapeseed,1983,1983,ha,3826700,,Official data
